Date,Symbol,Open,High,Low,Close,Volume,Turnover
2024-11-26 00:58:34.826294,RELIANCE,1310.0866874037883,1316.5363008880743,1289.1197924800663,1304.9643982151747,2985367,3895797650.6064415
2024-11-27 00:58:34.826294,RELIANCE,1341.8176890740947,1355.9162629863426,1321.2266901231555,1340.0580915840246,3421944,4585603746.147404
2024-11-28 00:58:34.826294,RELIANCE,1374.7904101967588,1392.5345961455819,1375.5363631285575,1378.4096526132123,3299487,4548044729.47181
2024-11-29 00:58:34.826294,RELIANCE,1415.1441850537287,1430.598748883576,1398.2992349107449,1416.7804059347313,1118467,1584622130.2846012
2024-12-02 00:58:34.826294,RELIANCE,1428.6196445205808,1439.2972019502547,1401.0611713539865,1422.2121372088052,2207923,3140134888.6224766
2024-12-03 00:58:34.826294,RELIANCE,1423.1746424758787,1441.133155777863,1421.0666189693434,1423.0854710935923,4801754,6833306353.165542
2024-12-04 00:58:34.826294,RELIANCE,1379.2000889061471,1392.601792520314,1369.5305136058519,1382.5958607430641,616381,852205819.2406706
2024-12-05 00:58:34.826294,RELIANCE,1407.5149842522871,1417.8989462111601,1406.1112626925292,1413.9392349039072,2514484,3555327583.138116
2024-12-06 00:58:34.826294,RELIANCE,1431.6469668263323,1434.3708779816059,1411.1904899606427,1424.9279656465176,1918175,2733261200.504009
2024-12-09 00:58:34.826294,RELIANCE,1452.500117900659,1474.7250034218553,1448.7490513317432,1456.927754670853,4691423,6835064377.601196
2024-12-10 00:58:34.826294,RELIANCE,1533.7227848578164,1554.1220620453646,1538.0605289633643,1538.2299126625978,4818427,7411848543.3811035
2024-12-11 00:58:34.826294,RELIANCE,1530.982181842227,1545.298048805915,1537.4270933610044,1538.5570515853935,3009079,4629639714.227525
2024-12-12 00:58:34.826294,RELIANCE,1543.5264921163932,1560.1024999130184,1524.7267832541274,1549.6005270964665,615294,953459906.7192932
2024-12-13 00:58:34.826294,RELIANCE,1571.4353038050374,1586.404803939241,1561.0865881352372,1570.303921133086,4351424,6833058169.712618
2024-12-16 00:58:34.826294,RELIANCE,1536.5193952066809,1542.0619117676615,1527.2490461377006,1529.9139348886779,1189944,1820511907.337173
2024-12-17 00:58:34.826294,RELIANCE,1489.2399994384248,1490.885325709049,1477.2282575223933,1487.498636607249,1605534,2388229636.0265827
2024-12-18 00:58:34.826294,RELIANCE,1518.1635997746127,1544.5933717620603,1503.0665043451106,1518.0510827586536,2794544,4242260545.016699
2024-12-19 00:58:34.826294,RELIANCE,1468.4585194110705,1494.59377938456,1461.6404970115148,1465.4944284637968,3795990,5563002195.504288
2024-12-20 00:58:34.826294,RELIANCE,1475.605719052846,1490.6083640500863,1466.4601500074411,1478.9372985437985,1297079,1918298512.2578917
2024-12-23 00:58:34.826294,RELIANCE,1531.0209402367182,1560.2006189812544,1510.5009891611498,1532.3844394337243,3199015,4902120807.515076
2024-12-24 00:58:34.826294,RELIANCE,1591.697004363076,1599.8192685213908,1563.7851049618857,1589.9813316032075,948982,1508863664.027475
2024-12-25 00:58:34.826294,RELIANCE,1599.0212705797167,1617.921021327866,1591.727892759638,1591.777718751064,618834,985046172.8055959
2024-12-26 00:58:34.826294,RELIANCE,1673.2866245640998,1672.7162996083339,1662.3980764863588,1671.0073476460452,4979125,8320154459.848115
2024-12-27 00:58:34.826294,RELIANCE,1635.2979108108711,1662.3679398304666,1619.9779324407239,1642.53286235823,3759360,6174872341.435036
2024-12-30 00:58:34.826294,RELIANCE,1614.5047632201135,1633.195126426698,1605.9640327573354,1620.752966261465,2252683,3651042654.296776
2024-12-31 00:58:34.826294,RELIANCE,1609.4289413675135,1615.43993391444,1598.0361874972145,1611.5392032573172,1760386,2836931051.8653355
2025-01-01 00:58:34.826294,RELIANCE,1618.0219637206585,1616.2601123391253,1611.3798707418323,1613.9680303298242,3879569,6261500337.458646
2025-01-02 00:58:34.826294,RELIANCE,1581.8709701590526,1614.0087455110595,1562.9889656166963,1584.171642170077,1923286,3046815140.9827185
2025-01-03 00:58:34.826294,RELIANCE,1565.309729242149,1573.8281088991928,1543.9658658516262,1562.5179790459863,3913821,6115415679.267741
2025-01-06 00:58:34.826294,RELIANCE,1579.6340134195937,1607.6051487414472,1558.415020098412,1587.4102411726485,1303328,2068916214.8070657
2025-01-07 00:58:34.826294,RELIANCE,1535.8955800658678,1560.9765308053861,1511.9545800357803,1534.1685133601243,1029525,1579464838.717082
2025-01-08 00:58:34.826294,RELIANCE,1518.8149422378435,1552.1175128634823,1522.5739026931008,1524.5999082733035,2186293,3333222107.2585654
2025-01-09 00:58:34.826294,RELIANCE,1542.7640538321368,1546.6243855246396,1541.8791057056296,1542.2401938176813,2664367,4109093878.481434
2025-01-10 00:58:34.826294,RELIANCE,1583.1177605730225,1593.7019858052029,1568.953086187354,1584.3530131218931,2248014,3561647754.4401994
2025-01-13 00:58:34.826294,RELIANCE,1566.5222290021568,1566.6831159920794,1561.463033387942,1565.3138085149428,2788627,4365076349.897599
2025-01-14 00:58:34.826294,RELIANCE,1552.3294087945055,1562.067550438116,1528.7945380638564,1551.4196191508336,3082115,4781653679.479072
2025-01-15 00:58:34.826294,RELIANCE,1570.216641810089,1594.3442295617383,1546.1147629330922,1567.828969225753,788790,1236687812.6355817
2025-01-16 00:58:34.826294,RELIANCE,1588.7432465343556,1611.255659544933,1581.1009072890479,1589.8572423751227,4193305,6666756323.737814
2025-01-17 00:58:34.826294,RELIANCE,1568.6445468580996,1596.4894768414022,1557.6560455535143,1571.6886957029049,1852695,2911859788.0852933
2025-01-20 00:58:34.826294,RELIANCE,1599.2247696250035,1620.6937028569416,1567.1200927183104,1594.4671929851213,549115,875545852.6760249
2025-01-21 00:58:34.826294,RELIANCE,1608.2383781583549,1615.3707140152778,1591.3519680383483,1601.5656911638225,3549851,5685319570.343587
2025-01-22 00:58:34.826294,RELIANCE,1571.4359452550161,1581.8011982579833,1551.269829869089,1570.1453054941935,991072,1556127048.2067413
2025-01-23 00:58:34.826294,RELIANCE,1594.915892685842,1613.5576084492125,1579.7206034127585,1591.643698258561,2555723,4067800407.444464
2025-01-24 00:58:34.826294,RELIANCE,1648.272016573405,1668.0214490825224,1649.065029738985,1653.7814206625437,3148790,5207410399.568011
2025-01-27 00:58:34.826294,RELIANCE,1646.9079771304187,1651.8567001018123,1635.4405522270347,1640.5084024903626,3853597,6321858258.311654
2025-01-28 00:58:34.826294,RELIANCE,1628.2501579949483,1657.1453865988244,1615.1742777308857,1636.0138985990031,657164,1075129437.6589153
2025-01-29 00:58:34.826294,RELIANCE,1647.2847221512375,1652.280987179077,1636.3975632790173,1649.9146173061897,3706420,6115276535.876008
2025-01-30 00:58:34.826294,RELIANCE,1631.0508625307925,1656.2659669812158,1614.3373136030773,1634.1358250754363,1662928,2717450219.321045
2025-01-31 00:58:34.826294,RELIANCE,1705.36458436283,1715.1186875390706,1673.9319623303622,1707.6768859685526,570640,974468738.2090949
2025-02-03 00:58:34.826294,RELIANCE,1652.3719980561452,1675.8885811177538,1648.4853588386268,1653.1324121652226,3234296,5346719548.136331
2025-02-04 00:58:34.826294,RELIANCE,1710.629991089472,1711.8187720931164,1693.5811075366344,1710.8765335364117,2507635,4290253876.1745796
2025-02-05 00:58:34.826294,RELIANCE,1701.736001872926,1706.8920933520405,1692.5550335217738,1693.8761218127047,4598502,7789292733.907967
2025-02-06 00:58:34.826294,RELIANCE,1679.243455350228,1700.248858710034,1681.7572236736921,1687.1569674039372,925523,1561502577.942594
2025-02-07 00:58:34.826294,RELIANCE,1722.4063012606955,1756.8303381137232,1714.7845273674575,1730.6554341071496,2817336,4875837858.1057005
2025-02-10 00:58:34.826294,RELIANCE,1642.5928448861623,1675.69386122894,1642.2385680241966,1646.0620066216893,4288340,7058873545.476055
2025-02-11 00:58:34.826294,RELIANCE,1640.3464137295089,1643.1552431645623,1603.8881899199596,1632.9017073871976,4443334,7255527675.091586
2025-02-12 00:58:34.826294,RELIANCE,1635.736762122029,1661.0723188934755,1601.8959941978856,1634.0546192936824,3538370,5781889843.270187
2025-02-13 00:58:34.826294,RELIANCE,1609.4489127901156,1643.865211427751,1600.2980321588145,1612.8616403165327,3034629,4894436706.69212
2025-02-14 00:58:34.826294,RELIANCE,1634.8438739670846,1647.8600730206442,1618.9950924069567,1636.7177209105885,2636233,4314769267.549283
2025-02-17 00:58:34.826294,RELIANCE,1694.787467298776,1719.502919094839,1682.2441013682374,1700.6693164287874,3962565,6739012709.854638
2025-02-18 00:58:34.826294,RELIANCE,1708.106827444123,1732.0498214003385,1688.6378367900907,1703.6449504385728,1786643,3043805325.186423
2025-02-19 00:58:34.826294,RELIANCE,1657.8173413952097,1669.7164133745969,1654.6349891826562,1661.1007853425933,4942987,8210799587.638229
2025-02-20 00:58:34.826294,RELIANCE,1558.1274355194562,1575.7694415643964,1556.591448557538,1565.0504741315829,948345,1484207791.890316
2025-02-21 00:58:34.826294,RELIANCE,1612.8112698036084,1623.2298252907835,1594.1739190384167,1605.3237606843322,3676083,5901303386.147742
2025-02-24 00:58:34.826294,RELIANCE,1585.01976300113,1588.154403703944,1569.6803165446843,1583.7453611032015,3819144,6048551593.385125
2025-02-25 00:58:34.826294,RELIANCE,1544.2791115489556,1557.4130159828794,1529.9386317127808,1542.3321590139653,2887312,4453194150.70693
2025-02-26 00:58:34.826294,RELIANCE,1527.5374323665403,1546.7928956009466,1501.0788598679908,1520.030784824903,3888532,5910688347.77675
2025-02-27 00:58:34.826294,RELIANCE,1465.354375538766,1482.5155963356115,1458.4426749356087,1464.3384561591054,3838442,5620778232.336268
2025-02-28 00:58:34.826294,RELIANCE,1466.442615576309,1469.1404922635531,1454.0201143808567,1467.981974603351,923570,1355784112.284417
2025-03-03 00:58:34.826294,RELIANCE,1499.553047182549,1505.7356668917387,1470.0083343057927,1498.9081481878839,3098260,4644007159.204593
2025-03-04 00:58:34.826294,RELIANCE,1562.8205225942875,1578.9271379968825,1539.8438097159362,1556.4475762266068,3818230,5942874828.975717
2025-03-05 00:58:34.826294,RELIANCE,1597.5961419326675,1595.8665215822077,1566.5421112981,1591.7073157525272,660775,1051760401.5663761
2025-03-06 00:58:34.826294,RELIANCE,1656.6861545208296,1689.3393603506995,1653.7534871491528,1662.9251033880619,4275803,7110340145.841985
2025-03-07 00:58:34.826294,RELIANCE,1631.234913973146,1655.7901736610115,1620.2706025369307,1625.1067893390614,4510912,7330713717.311044
2025-03-10 00:58:34.826294,RELIANCE,1634.7751552827772,1667.4714047646403,1619.5744023047962,1635.3855530452993,2679996,4382826740.61919
2025-03-11 00:58:34.826294,RELIANCE,1725.1757418999837,1739.166352522438,1706.0233352839896,1718.926626734647,1075278,1848323985.3419778
2025-03-12 00:58:34.826294,RELIANCE,1711.3635050135238,1722.0081011706234,1688.9071494012583,1715.0373971470938,4062737,6967745889.773192
2025-03-13 00:58:34.826294,RELIANCE,1733.8981336805102,1753.6177709097763,1718.7754029227685,1735.867640307426,4571647,7935774090.208523
2025-03-14 00:58:34.826294,RELIANCE,1782.7433590939936,1812.2049428693435,1746.4256073028798,1781.366736173197,635230,1131577591.8193
2025-03-17 00:58:34.826294,RELIANCE,1764.3933062288875,1795.2537811576951,1739.021882598471,1766.0253925722204,3751298,6624887523.105386
2025-03-18 00:58:34.826294,RELIANCE,1729.0835843363793,1760.850557821935,1720.8854914012418,1727.8131414503591,1823483,3150637890.6113253
2025-03-19 00:58:34.826294,RELIANCE,1723.5500024194357,1759.8633413479656,1715.1136318625493,1730.3109465605783,663273,1147668532.4580743
2025-03-20 00:58:34.826294,RELIANCE,1738.5879466127667,1763.5233870428838,1730.4121948583963,1732.5764459699235,1587341,2750189628.3223443
2025-03-21 00:58:34.826294,RELIANCE,1741.2846095846721,1750.1862833274622,1716.92464382189,1734.6329036320813,4540479,7876064271.650489
2025-03-24 00:58:34.826294,RELIANCE,1748.6933576246554,1778.8406607839804,1745.814723180485,1746.4824416459737,3508038,6126726771.626859
2025-03-25 00:58:34.826294,RELIANCE,1736.1942308264258,1760.4822783125644,1711.4953607812085,1736.596366314183,3158571,5485162921.345355
2025-03-26 00:58:34.826294,RELIANCE,1746.484373488952,1747.815039749336,1732.6905878375203,1743.1282862146916,2723069,4746658599.214354
2025-03-27 00:58:34.826294,RELIANCE,1835.4157705219382,1867.583911385928,1827.7653138218143,1838.0125969623255,4600673,8456094928.504453
2025-03-28 00:58:34.826294,RELIANCE,1862.2785191801474,1903.4457909505709,1867.350553529182,1867.6816294248376,827359,1545243205.2393043
2025-03-31 00:58:34.826294,RELIANCE,1963.9983216138633,1980.7233854077026,1921.8885134981795,1954.269560167107,3073619,6006680051.251264
2025-04-01 00:58:34.826294,RELIANCE,1875.033605986479,1879.4304240707843,1851.1649368256403,1878.8924867177057,1853038,3481659175.802404
2025-04-02 00:58:34.826294,RELIANCE,1951.6895626268235,1973.9971485720816,1939.6323974741233,1945.1898159554012,1150199,2237355381.1220865
2025-04-03 00:58:34.826294,RELIANCE,1859.5350902466034,1883.358910790729,1830.4047495761085,1854.83442190985,3191276,5919288574.6147785
2025-04-04 00:58:34.826294,RELIANCE,1856.1788813096596,1882.5726856781496,1828.5336818789997,1851.2524037071335,3857519,7141241321.095938
2025-04-07 00:58:34.826294,RELIANCE,1867.2688501241844,1893.2683110968603,1872.0706167152066,1874.9824394941597,1572647,2948685508.523172
2025-04-08 00:58:34.826294,RELIANCE,1804.1994876464707,1820.5727604205651,1803.4850367076453,1805.8691395163883,2450367,4425042145.789353
2025-04-09 00:58:34.826294,RELIANCE,1854.9012204642954,1861.833740950585,1827.6803683365247,1857.709696063201,4650276,8638862814.569998
2025-04-10 00:58:34.826294,RELIANCE,1857.4611442236235,1851.8571025749993,1813.8589272822649,1849.1825752559812,2745131,5076248411.995027
2025-04-11 00:58:34.826294,RELIANCE,1852.0161549726029,1862.6916320468742,1848.751773589625,1851.5981270821246,591865,1095896125.4854617
2025-04-14 00:58:34.826294,RELIANCE,1831.284805418641,1860.3728765906783,1805.3760005940085,1831.2733733636892,2783869,5098025174.6326
2025-04-15 00:58:34.826294,RELIANCE,1839.451799771123,1850.456660745772,1832.8742717918458,1847.7625551139342,3256944,6018059167.302998
2025-04-16 00:58:34.826294,RELIANCE,1893.7182716055406,1906.4223080658603,1886.938146282681,1897.602845014502,2067438,3923176230.691092
2025-04-17 00:58:34.826294,RELIANCE,1859.8387949877351,1888.6712912120138,1839.1886606412872,1854.2115828096958,1315131,2438531133.112098
2025-04-18 00:58:34.826294,RELIANCE,1898.9309112555616,1903.4109126223195,1873.2291033589993,1891.2503355649644,3401614,6433303618.962481
2025-04-21 00:58:34.826294,RELIANCE,1925.4592537111077,1955.4809148146971,1892.9456108234435,1930.7489459479784,618033,1193266563.3110669
2025-04-22 00:58:34.826294,RELIANCE,1877.7766950408459,1889.2593410226489,1851.5313578599446,1875.8353349760034,1921796,3604972843.4155436
2025-04-23 00:58:34.826294,RELIANCE,1830.6456491764654,1870.234313615133,1819.08567618906,1837.5747636278445,4220464,7755418137.199827
2025-04-24 00:58:34.826294,RELIANCE,1792.736918656502,1814.6620783923465,1771.2325905926475,1793.645404680867,967010,1734473042.780445
2025-04-25 00:58:34.826294,RELIANCE,1850.7606421889427,1884.0960189102525,1849.7264657935698,1858.7201314865063,1423875,2646585127.2203493
2025-04-28 00:58:34.826294,RELIANCE,1904.5677588649066,1931.766159311762,1869.9430973228154,1900.5015856914902,3193714,6069658521.245111
2025-04-29 00:58:34.826294,RELIANCE,1880.1959590719653,1898.75951854705,1873.8394791145813,1879.2093559804557,1072735,2015893648.4876943
2025-04-30 00:58:34.826294,RELIANCE,1949.7062117516716,1954.9068221725438,1925.0374920990243,1944.3525119597236,4359744,8476879197.901334
2025-05-01 00:58:34.826294,RELIANCE,1942.5912572251846,1952.0017067718275,1922.2786447099315,1946.7909897466209,1025893,1997199248.84413
2025-05-02 00:58:34.826294,RELIANCE,1941.9901103445611,1979.8910834655583,1938.2934550333068,1950.683682619935,4648887,9068508013.243942
2025-05-05 00:58:34.826294,RELIANCE,1919.975228555823,1949.3464408453315,1927.8126048758124,1929.6207331574697,3353406,6470801744.294658
2025-05-06 00:58:34.826294,RELIANCE,1900.1711637223507,1931.3616657767977,1902.0461016968184,1904.4338664666716,3594235,6844982858.039837
2025-05-07 00:58:34.826294,RELIANCE,1895.6890940544215,1889.4223843356601,1879.951668067014,1889.2780464153027,2466197,4659331850.23528
2025-05-08 00:58:34.826294,RELIANCE,1870.3935097019216,1877.701044430801,1862.0960675192855,1865.8984845689151,1025134,1912795977.0800703
2025-05-09 00:58:34.826294,RELIANCE,1881.4506124268275,1894.2727955657049,1852.3291237656463,1884.0839226920855,3471820,6541200244.480836
2025-05-12 00:58:34.826294,RELIANCE,1891.2124358225096,1924.645604956206,1860.9515468087645,1894.7490243329623,1454480,2755874560.911807
2025-05-13 00:58:34.826294,RELIANCE,1868.377518729223,1903.6397428990272,1855.5060891502274,1869.6148780995304,1364909,2551854173.651952
2025-05-14 00:58:34.826294,RELIANCE,1780.5396462078427,1775.4796989042413,1747.9624290120885,1772.3147161379686,1071650,1899301065.5492542
2025-05-15 00:58:34.826294,RELIANCE,1769.224058903811,1783.0511095844313,1746.9439425846144,1769.3335091588697,4257974,7533776079.327229
2025-05-16 00:58:34.826294,RELIANCE,1725.577628559364,1722.21734956883,1716.3169843725748,1722.067072708947,1156702,1991918427.1365845
2025-05-19 00:58:34.826294,RELIANCE,1707.6305590234576,1726.7106720570314,1671.077349901925,1704.0002537799805,2690222,4584138970.724486
2025-05-20 00:58:34.826294,RELIANCE,1723.3862738880844,1751.5849479274814,1694.7473696600798,1718.899297146178,2824797,4855541577.880632
2025-05-21 00:58:34.826294,RELIANCE,1739.1909374805075,1746.3827131565704,1715.4604524191213,1742.7103024461103,2212503,3855751772.2929263
2025-05-22 00:58:34.826294,RELIANCE,1738.7429415392794,1737.9134146607155,1723.7374832532162,1736.2401648586833,4337247,7530502446.31283
2025-05-23 00:58:34.826294,RELIANCE,1769.012860720871,1778.5925743685546,1745.7283088904528,1760.9687586804828,1983624,3493099892.968814
2025-05-26 00:58:34.826294,RELIANCE,1750.7630499524282,1758.8211213305258,1738.5881017640763,1751.503943035983,4563309,7992653706.791589
2025-05-27 00:58:34.826294,RELIANCE,1726.9905518602507,1731.0524852320518,1702.6955949685055,1729.2417954498558,1562636,2702175482.274581
2025-05-28 00:58:34.826294,RELIANCE,1746.317819380252,1776.5168799831888,1718.052759951764,1747.7771358288667,3062469,5352513297.384693
2025-05-29 00:58:34.826294,RELIANCE,1832.4465000285165,1861.9001850106079,1820.3806818380149,1837.7392984672413,4181262,7684069494.587734
2025-05-30 00:58:34.826294,RELIANCE,1828.322799655839,1829.2576255892498,1796.7072693499888,1821.3986300393346,2127781,3875537398.4237256
2025-06-02 00:58:34.826294,RELIANCE,1834.9639663624384,1843.8145684456915,1827.981123188375,1832.9888819414903,2038601,3736732967.714804
2025-06-03 00:58:34.826294,RELIANCE,1877.9758725221134,1902.8317870754802,1863.2955648646528,1875.1324262023884,4302010,8066838448.846937
2025-06-04 00:58:34.826294,RELIANCE,1914.1266927862653,1926.4631583765388,1884.0945429420767,1911.3584226105984,2399492,4586289244.186749
2025-06-05 00:58:34.826294,RELIANCE,1985.6939697508528,2027.1452041309244,1980.2360673113596,1991.6846529592337,3631209,7232223236.987446
2025-06-06 00:58:34.826294,RELIANCE,2014.5575761573014,2019.568320106865,2012.7257261519933,2017.2246297762997,3717635,7499304886.518414
2025-06-09 00:58:34.826294,RELIANCE,1960.2740797452764,1970.4526282287843,1927.2129824836925,1959.963192290518,626108,1227148634.3986316
2025-06-10 00:58:34.826294,RELIANCE,2118.922024547047,2145.3992033025315,2114.8895451536855,2129.2554419793973,2580154,5493806945.64491
2025-06-11 00:58:34.826294,RELIANCE,2130.303608954116,2145.9172894122958,2122.8840362802443,2140.592847305669,3192755,6834388516.19941
2025-06-12 00:58:34.826294,RELIANCE,2041.2211192512925,2057.872852438725,2019.690008482651,2041.366779253944,3886501,7933774028.937233
2025-06-13 00:58:34.826294,RELIANCE,2062.0714568792378,2060.5205217609287,2040.9898813887191,2060.1116381729166,1041656,2145927648.5726476
2025-06-16 00:58:34.826294,RELIANCE,2079.3416788355817,2091.233735401499,2041.701570039256,2069.7484106638713,2551531,5281027232.009598
2025-06-17 00:58:34.826294,RELIANCE,2227.105393080838,2265.8434710225033,2196.8108362226844,2231.30328099187,2914472,6503070935.958938
2025-06-18 00:58:34.826294,RELIANCE,2320.8718003221334,2365.672064855328,2314.551173341939,2320.3776515916948,3821127,8866457694.693617
2025-06-19 00:58:34.826294,RELIANCE,2356.1345256127947,2404.03922026134,2329.351170251116,2367.571133257395,4827021,11428315579.227245
2025-06-20 00:58:34.826294,RELIANCE,2335.570086091974,2356.9272718862376,2343.651208459947,2344.474229731626,994592,2331795313.0972376
2025-06-23 00:58:34.826294,RELIANCE,2304.396623498875,2344.875790320234,2285.248305144561,2309.1694779723275,818408,1889842774.1283767
2025-06-24 00:58:34.826294,RELIANCE,2209.4937999997437,2229.307329421193,2212.7953170479886,2212.855224602721,3422808,7574178565.611991
2025-06-25 00:58:34.826294,RELIANCE,2275.1651362162997,2309.204158578754,2235.3111526618723,2279.729141931388,3261089,7434399627.731888
2025-06-26 00:58:34.826294,RELIANCE,2328.7671011566226,2321.8079588022147,2279.00679383966,2320.712816065265,2587258,6004282799.067386
